drugname1	drugname2	cell_line	hsa
AZD1775	TOPOTECAN	OV90	1.0375
BEZ-235	DINACICLIB	OV90	6.1225
BEZ-235	MK-8776	OV90	6.6525
BEZ-235	OXALIPLATIN	OV90	2.0675
BEZ-235	SN-38	OV90	5.3
BEZ-235	SORAFENIB	OV90	12.4
BORTEZOMIB	ABT-888	OV90	1.235
BORTEZOMIB	BEZ-235	OV90	2.4525
BORTEZOMIB	DASATINIB	OV90	0.025
BORTEZOMIB	DINACICLIB	OV90	-4.0175
BORTEZOMIB	GELDANAMYCIN	OV90	-0.4399999999999998
BORTEZOMIB	MK-8669	OV90	1.39
BORTEZOMIB	MK-8776	OV90	-0.1124999999999999
BORTEZOMIB	OXALIPLATIN	OV90	-4.0425
BORTEZOMIB	SN-38	OV90	-1.5975
BORTEZOMIB	SORAFENIB	OV90	1.755
BORTEZOMIB	TOPOTECAN	OV90	0.2624999999999999
CARBOPLATIN	ABT-888	OV90	-1.2675
CARBOPLATIN	AZD1775	OV90	0.9500000000000002
CARBOPLATIN	BEZ-235	OV90	8.2725
CARBOPLATIN	BORTEZOMIB	OV90	2.5125
CARBOPLATIN	DASATINIB	OV90	2.7325
CARBOPLATIN	DINACICLIB	OV90	-2.6725
CARBOPLATIN	ERLOTINIB	OV90	-0.3525
CARBOPLATIN	GELDANAMYCIN	OV90	0.3425
CARBOPLATIN	L778123	OV90	1.7475
CARBOPLATIN	LAPATINIB	OV90	0.5924999999999999
CARBOPLATIN	MK-2206	OV90	2.72
CARBOPLATIN	MK-4827	OV90	0.6025
CARBOPLATIN	MK-5108	OV90	-0.9725
CARBOPLATIN	MK-8669	OV90	3.5675
CARBOPLATIN	MK-8776	OV90	4.4825
CARBOPLATIN	PD325901	OV90	4.2175
CARBOPLATIN	SORAFENIB	OV90	-1.5399999999999998
CARBOPLATIN	SUNITINIB	OV90	2.7575
CARBOPLATIN	TEMOZOLOMIDE	OV90	-1.975
CARBOPLATIN	ZOLINZA	OV90	1.755
CYCLOPHOSPHAMIDE	ABT-888	OV90	4.640000000000001
CYCLOPHOSPHAMIDE	AZD1775	OV90	-1.595
CYCLOPHOSPHAMIDE	BEZ-235	OV90	3.765
CYCLOPHOSPHAMIDE	BORTEZOMIB	OV90	-0.685
CYCLOPHOSPHAMIDE	DASATINIB	OV90	-0.78
CYCLOPHOSPHAMIDE	DINACICLIB	OV90	0.1899999999999999
CYCLOPHOSPHAMIDE	ERLOTINIB	OV90	-3.755
CYCLOPHOSPHAMIDE	GELDANAMYCIN	OV90	1.515
CYCLOPHOSPHAMIDE	L778123	OV90	4.365
CYCLOPHOSPHAMIDE	LAPATINIB	OV90	-3.195
CYCLOPHOSPHAMIDE	MK-2206	OV90	4.205
CYCLOPHOSPHAMIDE	MK-4827	OV90	-0.4975
CYCLOPHOSPHAMIDE	MK-5108	OV90	4.0875
CYCLOPHOSPHAMIDE	MK-8669	OV90	2.02
CYCLOPHOSPHAMIDE	MK-8776	OV90	3.4325
CYCLOPHOSPHAMIDE	PD325901	OV90	-3.5975
CYCLOPHOSPHAMIDE	SORAFENIB	OV90	4.035
CYCLOPHOSPHAMIDE	SUNITINIB	OV90	4.485
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	OV90	4.25
CYCLOPHOSPHAMIDE	ZOLINZA	OV90	4.1775
DASATINIB	ABT-888	OV90	0.7249999999999999
DASATINIB	BEZ-235	OV90	11.0
DASATINIB	DINACICLIB	OV90	2.6725000000000003
DASATINIB	GELDANAMYCIN	OV90	8.9275
DASATINIB	MK-8669	OV90	13.03
DASATINIB	MK-8776	OV90	10.1175
DASATINIB	OXALIPLATIN	OV90	-3.2225
DASATINIB	SN-38	OV90	4.905
DASATINIB	SORAFENIB	OV90	12.170000000000002
DASATINIB	TOPOTECAN	OV90	4.9475
DEXAMETHASONE	ABT-888	OV90	-3.4800000000000004
DEXAMETHASONE	AZD1775	OV90	-1.04
DEXAMETHASONE	BEZ-235	OV90	3.2125
DEXAMETHASONE	BORTEZOMIB	OV90	-2.5
DEXAMETHASONE	DASATINIB	OV90	-4.6725
DEXAMETHASONE	DINACICLIB	OV90	-3.48
DEXAMETHASONE	ERLOTINIB	OV90	-2.955
DEXAMETHASONE	GELDANAMYCIN	OV90	-3.39
DEXAMETHASONE	L778123	OV90	3.4475
DEXAMETHASONE	LAPATINIB	OV90	-2.8275
DEXAMETHASONE	MK-2206	OV90	2.0425
DEXAMETHASONE	MK-4827	OV90	-2.3675
DEXAMETHASONE	MK-5108	OV90	2.3125
DEXAMETHASONE	MK-8669	OV90	0.625
DEXAMETHASONE	MK-8776	OV90	-2.6225
DEXAMETHASONE	PD325901	OV90	-16.9025
DEXAMETHASONE	SORAFENIB	OV90	2.3475
DEXAMETHASONE	SUNITINIB	OV90	5.13
DEXAMETHASONE	TEMOZOLOMIDE	OV90	-2.4400000000000004
DEXAMETHASONE	ZOLINZA	OV90	0.7875000000000001
DINACICLIB	MK-8776	OV90	2.2525
DOXORUBICIN	ABT-888	OV90	-3.5975
DOXORUBICIN	AZD1775	OV90	-1.5775
DOXORUBICIN	BEZ-235	OV90	3.2
DOXORUBICIN	BORTEZOMIB	OV90	-3.115
DOXORUBICIN	DASATINIB	OV90	5.5375
DOXORUBICIN	DINACICLIB	OV90	-1.205
DOXORUBICIN	ERLOTINIB	OV90	-3.555
DOXORUBICIN	GELDANAMYCIN	OV90	3.8225
DOXORUBICIN	L778123	OV90	-4.335
DOXORUBICIN	LAPATINIB	OV90	-4.2175
DOXORUBICIN	MK-2206	OV90	2.93
DOXORUBICIN	MK-4827	OV90	-7.764999999999999
DOXORUBICIN	MK-5108	OV90	-4.0600000000000005
DOXORUBICIN	MK-8669	OV90	2.725
DOXORUBICIN	MK-8776	OV90	1.0375
DOXORUBICIN	PD325901	OV90	6.2175
DOXORUBICIN	SORAFENIB	OV90	1.8975
DOXORUBICIN	SUNITINIB	OV90	-9.7075
DOXORUBICIN	TEMOZOLOMIDE	OV90	-0.9475
DOXORUBICIN	ZOLINZA	OV90	5.7375
ERLOTINIB	ABT-888	OV90	-3.9775
ERLOTINIB	BEZ-235	OV90	6.815
ERLOTINIB	BORTEZOMIB	OV90	1.4174999999999995
ERLOTINIB	DASATINIB	OV90	7.945
ERLOTINIB	DINACICLIB	OV90	2.335
ERLOTINIB	GELDANAMYCIN	OV90	2.5425
ERLOTINIB	MK-8669	OV90	10.0625
ERLOTINIB	MK-8776	OV90	3.725
ERLOTINIB	OXALIPLATIN	OV90	-7.545
ERLOTINIB	PD325901	OV90	2.505
ERLOTINIB	SN-38	OV90	-0.45
ERLOTINIB	SORAFENIB	OV90	5.69
ERLOTINIB	TOPOTECAN	OV90	5.35
ETOPOSIDE	ABT-888	OV90	-2.47
ETOPOSIDE	AZD1775	OV90	4.029999999999999
ETOPOSIDE	BEZ-235	OV90	6.8525
ETOPOSIDE	BORTEZOMIB	OV90	-0.9425
ETOPOSIDE	DASATINIB	OV90	4.1175
ETOPOSIDE	DINACICLIB	OV90	0.9275
ETOPOSIDE	ERLOTINIB	OV90	4.255
ETOPOSIDE	GELDANAMYCIN	OV90	5.945
ETOPOSIDE	LAPATINIB	OV90	-0.3925
ETOPOSIDE	MK-2206	OV90	9.48
ETOPOSIDE	MK-4827	OV90	3.965
ETOPOSIDE	MK-5108	OV90	6.3175
ETOPOSIDE	MK-8669	OV90	3.7
ETOPOSIDE	MK-8776	OV90	4.45
ETOPOSIDE	PD325901	OV90	9.5675
ETOPOSIDE	SORAFENIB	OV90	5.637499999999999
ETOPOSIDE	SUNITINIB	OV90	-0.605
ETOPOSIDE	TEMOZOLOMIDE	OV90	4.2275
ETOPOSIDE	ZOLINZA	OV90	7.524999999999999
GELDANAMYCIN	BEZ-235	OV90	9.8875
GELDANAMYCIN	DINACICLIB	OV90	4.9075
GELDANAMYCIN	MK-8776	OV90	4.1925
GELDANAMYCIN	OXALIPLATIN	OV90	0.6950000000000002
GELDANAMYCIN	SN-38	OV90	5.664999999999999
GELDANAMYCIN	SORAFENIB	OV90	7.0975
GELDANAMYCIN	TOPOTECAN	OV90	3.88
GEMCITABINE	ABT-888	OV90	-3.0825
GEMCITABINE	AZD1775	OV90	0.7000000000000002
GEMCITABINE	BEZ-235	OV90	2.1975
GEMCITABINE	BORTEZOMIB	OV90	-0.29
GEMCITABINE	DASATINIB	OV90	6.08
GEMCITABINE	DINACICLIB	OV90	0.8924999999999998
GEMCITABINE	ERLOTINIB	OV90	0.6875
GEMCITABINE	GELDANAMYCIN	OV90	5.4025
GEMCITABINE	LAPATINIB	OV90	-0.5325000000000002
GEMCITABINE	MK-2206	OV90	5.075
GEMCITABINE	MK-4827	OV90	-1.2975
GEMCITABINE	MK-5108	OV90	1.3
GEMCITABINE	MK-8669	OV90	-1.77
GEMCITABINE	MK-8776	OV90	4.1125
GEMCITABINE	PD325901	OV90	18.33
GEMCITABINE	SORAFENIB	OV90	2.09
GEMCITABINE	SUNITINIB	OV90	-2.47
GEMCITABINE	TEMOZOLOMIDE	OV90	0.375
L778123	ABT-888	OV90	6.3075
L778123	AZD1775	OV90	7.0675
L778123	BEZ-235	OV90	12.7025
L778123	BORTEZOMIB	OV90	2.7875
L778123	DASATINIB	OV90	8.16
L778123	DINACICLIB	OV90	4.38
L778123	ERLOTINIB	OV90	4.36
L778123	ETOPOSIDE	OV90	5.2625
L778123	GELDANAMYCIN	OV90	7.62
L778123	GEMCITABINE	OV90	0.4125
L778123	LAPATINIB	OV90	8.2475
L778123	MK-2206	OV90	11.075
L778123	MK-4827	OV90	8.15
L778123	MK-5108	OV90	6.574999999999999
L778123	MK-8669	OV90	14.5075
L778123	MK-8776	OV90	9.92
L778123	OXALIPLATIN	OV90	-2.6775
L778123	PD325901	OV90	6.2275
L778123	SN-38	OV90	6.49
L778123	SORAFENIB	OV90	8.8125
L778123	SUNITINIB	OV90	5.245
L778123	TEMOZOLOMIDE	OV90	7.7675
L778123	TOPOTECAN	OV90	8.84
L778123	VINORELBINE	OV90	6.3475
L778123	ZOLINZA	OV90	12.0
LAPATINIB	ABT-888	OV90	-2.3925
LAPATINIB	BEZ-235	OV90	5.9375
LAPATINIB	BORTEZOMIB	OV90	0.8150000000000001
LAPATINIB	DASATINIB	OV90	4.9675
LAPATINIB	DINACICLIB	OV90	0.6725000000000002
LAPATINIB	ERLOTINIB	OV90	9.0
LAPATINIB	GELDANAMYCIN	OV90	3.695
LAPATINIB	MK-2206	OV90	6.404999999999999
LAPATINIB	MK-4827	OV90	1.4625
LAPATINIB	MK-5108	OV90	3.0525
LAPATINIB	MK-8669	OV90	3.5175
LAPATINIB	MK-8776	OV90	1.13
LAPATINIB	OXALIPLATIN	OV90	-5.19
LAPATINIB	PD325901	OV90	5.1325
LAPATINIB	SN-38	OV90	-2.06
LAPATINIB	SORAFENIB	OV90	8.44
LAPATINIB	TOPOTECAN	OV90	-2.845
METFORMIN	ABT-888	OV90	2.225
METFORMIN	AZD1775	OV90	1.3025
METFORMIN	BEZ-235	OV90	6.0975
METFORMIN	BORTEZOMIB	OV90	1.0650000000000002
METFORMIN	DASATINIB	OV90	0.305
METFORMIN	DINACICLIB	OV90	-3.8675
METFORMIN	ERLOTINIB	OV90	-0.6375
METFORMIN	GELDANAMYCIN	OV90	-0.62
METFORMIN	L778123	OV90	6.470000000000001
METFORMIN	LAPATINIB	OV90	-0.9925
METFORMIN	MK-2206	OV90	3.2275
METFORMIN	MK-4827	OV90	0.5374999999999999
METFORMIN	MK-5108	OV90	1.8475
METFORMIN	MK-8669	OV90	3.03
METFORMIN	MK-8776	OV90	1.56
METFORMIN	PD325901	OV90	-0.265
METFORMIN	SORAFENIB	OV90	8.004999999999999
METFORMIN	SUNITINIB	OV90	5.657500000000001
METFORMIN	TEMOZOLOMIDE	OV90	-0.035
METFORMIN	ZOLINZA	OV90	1.7625000000000002
METHOTREXATE	ABT-888	OV90	-7.2575
METHOTREXATE	AZD1775	OV90	3.5575
METHOTREXATE	BEZ-235	OV90	4.6075
METHOTREXATE	BORTEZOMIB	OV90	-0.9175
METHOTREXATE	DASATINIB	OV90	1.21
METHOTREXATE	DINACICLIB	OV90	-2.4875000000000003
METHOTREXATE	ERLOTINIB	OV90	2.4475
METHOTREXATE	GELDANAMYCIN	OV90	4.175
METHOTREXATE	L778123	OV90	0.0274999999999999
METHOTREXATE	LAPATINIB	OV90	0.165
METHOTREXATE	MK-2206	OV90	0.4425
METHOTREXATE	MK-4827	OV90	-5.397499999999999
METHOTREXATE	MK-5108	OV90	-2.4625000000000004
METHOTREXATE	MK-8669	OV90	0.3199999999999999
METHOTREXATE	MK-8776	OV90	5.1425
METHOTREXATE	PD325901	OV90	-0.1725000000000001
METHOTREXATE	SORAFENIB	OV90	5.04
METHOTREXATE	SUNITINIB	OV90	-9.84
METHOTREXATE	TEMOZOLOMIDE	OV90	-3.5424999999999995
METHOTREXATE	ZOLINZA	OV90	-3.7
MITOMYCINE	ABT-888	OV90	-1.9475
MITOMYCINE	AZD1775	OV90	-0.8049999999999999
MITOMYCINE	BEZ-235	OV90	6.615
MITOMYCINE	BORTEZOMIB	OV90	-2.655
MITOMYCINE	DASATINIB	OV90	7.115
MITOMYCINE	DINACICLIB	OV90	2.2775
MITOMYCINE	ERLOTINIB	OV90	-21.4525
MITOMYCINE	GELDANAMYCIN	OV90	5.665
MITOMYCINE	L778123	OV90	-11.695
MITOMYCINE	LAPATINIB	OV90	1.075
MITOMYCINE	MK-2206	OV90	7.5175
MITOMYCINE	MK-4827	OV90	2.5375
MITOMYCINE	MK-5108	OV90	-10.045000000000002
MITOMYCINE	MK-8669	OV90	4.7325
MITOMYCINE	MK-8776	OV90	5.275
MITOMYCINE	PD325901	OV90	13.4125
MITOMYCINE	SORAFENIB	OV90	-12.6625
MITOMYCINE	SUNITINIB	OV90	-0.71
MITOMYCINE	TEMOZOLOMIDE	OV90	-0.4674999999999999
MITOMYCINE	ZOLINZA	OV90	6.775
MK-2206	ABT-888	OV90	1.0775
MK-2206	BEZ-235	OV90	12.545
MK-2206	BORTEZOMIB	OV90	-2.605
MK-2206	DASATINIB	OV90	13.4175
MK-2206	DINACICLIB	OV90	2.27
MK-2206	ERLOTINIB	OV90	6.2375
MK-2206	GELDANAMYCIN	OV90	2.205
MK-2206	MK-8669	OV90	19.0375
MK-2206	MK-8776	OV90	6.2075000000000005
MK-2206	OXALIPLATIN	OV90	-2.0325
MK-2206	PD325901	OV90	8.3
MK-2206	SN-38	OV90	9.6525
MK-2206	SORAFENIB	OV90	12.6825
MK-2206	TOPOTECAN	OV90	10.48
MK-4541	5-FU	OV90	-1.845
MK-4541	ABT-888	OV90	0.78
MK-4541	AZD1775	OV90	-2.33
MK-4541	BEZ-235	OV90	4.665
MK-4541	BORTEZOMIB	OV90	-0.2674999999999999
MK-4541	CARBOPLATIN	OV90	1.03
MK-4541	CYCLOPHOSPHAMIDE	OV90	2.66
MK-4541	DASATINIB	OV90	0.0399999999999999
MK-4541	DEXAMETHASONE	OV90	-1.0125000000000002
MK-4541	DINACICLIB	OV90	-2.51
MK-4541	DOXORUBICIN	OV90	-3.5525
MK-4541	ERLOTINIB	OV90	0.4224999999999999
MK-4541	ETOPOSIDE	OV90	1.6275
MK-4541	GELDANAMYCIN	OV90	1.0325
MK-4541	GEMCITABINE	OV90	-3.4275
MK-4541	L778123	OV90	4.055
MK-4541	LAPATINIB	OV90	-1.2675
MK-4541	METFORMIN	OV90	-1.8875
MK-4541	METHOTREXATE	OV90	-1.6725
MK-4541	MITOMYCINE	OV90	-2.57
MK-4541	MK-2206	OV90	0.4449999999999999
MK-4541	MK-4827	OV90	-1.1975
MK-4541	MK-5108	OV90	0.165
MK-4541	MK-8669	OV90	-0.8275
MK-4541	MK-8776	OV90	1.0075
MK-4541	MRK-003	OV90	-0.2625
MK-4541	OXALIPLATIN	OV90	-7.604999999999999
MK-4541	PACLITAXEL	OV90	-0.3349999999999999
MK-4541	PD325901	OV90	-1.415
MK-4541	SN-38	OV90	-0.6875000000000001
MK-4541	SORAFENIB	OV90	3.9575
MK-4541	SUNITINIB	OV90	4.8675
MK-4541	TEMOZOLOMIDE	OV90	-1.445
MK-4541	TOPOTECAN	OV90	0.7174999999999999
MK-4541	VINBLASTINE	OV90	-0.4974999999999999
MK-4541	VINORELBINE	OV90	-0.1525
MK-4541	ZOLINZA	OV90	-2.0249999999999995
MK-4827	ABT-888	OV90	-0.8049999999999999
MK-4827	BEZ-235	OV90	5.1275
MK-4827	BORTEZOMIB	OV90	0.93
MK-4827	DASATINIB	OV90	1.2325
MK-4827	DINACICLIB	OV90	-2.3475000000000006
MK-4827	ERLOTINIB	OV90	1.1700000000000002
MK-4827	GELDANAMYCIN	OV90	3.4925
MK-4827	MK-2206	OV90	5.495
MK-4827	MK-8669	OV90	4.4875
MK-4827	MK-8776	OV90	5.3375
MK-4827	OXALIPLATIN	OV90	-5.47
MK-4827	PD325901	OV90	1.17
MK-4827	SN-38	OV90	7.665
MK-4827	SORAFENIB	OV90	4.7775
MK-4827	TOPOTECAN	OV90	5.8500000000000005
MK-5108	ABT-888	OV90	1.5175
MK-5108	BEZ-235	OV90	3.8925
MK-5108	BORTEZOMIB	OV90	-1.235
MK-5108	DASATINIB	OV90	2.08
MK-5108	DINACICLIB	OV90	-1.445
MK-5108	ERLOTINIB	OV90	4.565
MK-5108	GELDANAMYCIN	OV90	2.1
MK-5108	MK-2206	OV90	3.15
MK-5108	MK-4827	OV90	3.7175
MK-5108	MK-8669	OV90	1.9575
MK-5108	MK-8776	OV90	-2.135
MK-5108	OXALIPLATIN	OV90	-5.065
MK-5108	PD325901	OV90	1.6425
MK-5108	SN-38	OV90	-0.7399999999999999
MK-5108	SORAFENIB	OV90	7.32
MK-5108	TOPOTECAN	OV90	5.8375
MK-8669	BEZ-235	OV90	15.4675
MK-8669	DINACICLIB	OV90	5.505000000000001
MK-8669	GELDANAMYCIN	OV90	8.2475
MK-8669	MK-8776	OV90	6.2925
MK-8669	OXALIPLATIN	OV90	1.41
MK-8669	SN-38	OV90	4.475
MK-8669	SORAFENIB	OV90	12.892499999999998
MK-8669	TOPOTECAN	OV90	6.5125
MRK-003	5-FU	OV90	3.0175
MRK-003	ABT-888	OV90	0.8899999999999999
MRK-003	AZD1775	OV90	3.185
MRK-003	BEZ-235	OV90	8.432500000000001
MRK-003	BORTEZOMIB	OV90	0.8225000000000001
MRK-003	CARBOPLATIN	OV90	1.095
MRK-003	CYCLOPHOSPHAMIDE	OV90	-0.6650000000000001
MRK-003	DASATINIB	OV90	10.595
MRK-003	DEXAMETHASONE	OV90	0.6499999999999999
MRK-003	DINACICLIB	OV90	0.8500000000000001
MRK-003	DOXORUBICIN	OV90	-5.49
MRK-003	ERLOTINIB	OV90	3.96
MRK-003	ETOPOSIDE	OV90	4.1
MRK-003	GELDANAMYCIN	OV90	-0.2275000000000001
MRK-003	GEMCITABINE	OV90	0.935
MRK-003	L778123	OV90	9.255
MRK-003	LAPATINIB	OV90	8.0025
MRK-003	METFORMIN	OV90	6.0225
MRK-003	METHOTREXATE	OV90	2.72
MRK-003	MITOMYCINE	OV90	0.0024999999999999
MRK-003	MK-2206	OV90	9.7175
MRK-003	MK-4827	OV90	2.555
MRK-003	MK-5108	OV90	1.4325
MRK-003	MK-8669	OV90	8.745000000000001
MRK-003	MK-8776	OV90	2.5575
MRK-003	OXALIPLATIN	OV90	-5.07
MRK-003	PACLITAXEL	OV90	9.0875
MRK-003	PD325901	OV90	7.465
MRK-003	SN-38	OV90	1.76
MRK-003	SORAFENIB	OV90	13.555
MRK-003	SUNITINIB	OV90	2.63
MRK-003	TEMOZOLOMIDE	OV90	0.7725000000000001
MRK-003	TOPOTECAN	OV90	8.9925
MRK-003	VINBLASTINE	OV90	7.710000000000001
MRK-003	VINORELBINE	OV90	5.970000000000001
MRK-003	ZOLINZA	OV90	6.6850000000000005
OXALIPLATIN	DINACICLIB	OV90	0.165
OXALIPLATIN	MK-8776	OV90	-0.4525
OXALIPLATIN	SORAFENIB	OV90	2.0075000000000003
PACLITAXEL	ABT-888	OV90	-0.8524999999999999
PACLITAXEL	AZD1775	OV90	1.7625
PACLITAXEL	BEZ-235	OV90	4.975
PACLITAXEL	BORTEZOMIB	OV90	0.5825
PACLITAXEL	DASATINIB	OV90	9.822499999999998
PACLITAXEL	DINACICLIB	OV90	3.9275
PACLITAXEL	ERLOTINIB	OV90	1.885
PACLITAXEL	GELDANAMYCIN	OV90	6.415
PACLITAXEL	L778123	OV90	10.1725
PACLITAXEL	LAPATINIB	OV90	2.04
PACLITAXEL	MK-2206	OV90	8.475000000000001
PACLITAXEL	MK-4827	OV90	-1.5850000000000002
PACLITAXEL	MK-5108	OV90	5.835000000000001
PACLITAXEL	MK-8669	OV90	8.0775
PACLITAXEL	MK-8776	OV90	3.94
PACLITAXEL	PD325901	OV90	11.6975
PACLITAXEL	SORAFENIB	OV90	9.605
PACLITAXEL	SUNITINIB	OV90	2.01
PACLITAXEL	TEMOZOLOMIDE	OV90	1.3525
PACLITAXEL	ZOLINZA	OV90	3.6125
PD325901	ABT-888	OV90	-1.83
PD325901	BEZ-235	OV90	12.1325
PD325901	BORTEZOMIB	OV90	-0.1524999999999999
PD325901	DASATINIB	OV90	15.845
PD325901	DINACICLIB	OV90	1.5575
PD325901	GELDANAMYCIN	OV90	5.125
PD325901	MK-8669	OV90	11.3075
PD325901	MK-8776	OV90	6.7125
PD325901	OXALIPLATIN	OV90	0.9025
PD325901	SN-38	OV90	4.855
PD325901	SORAFENIB	OV90	16.6425
PD325901	TOPOTECAN	OV90	14.085
SN-38	DINACICLIB	OV90	-3.0425
SN-38	MK-8776	OV90	0.8674999999999999
SN-38	SORAFENIB	OV90	5.4275
SORAFENIB	DINACICLIB	OV90	6.0825
SORAFENIB	MK-8776	OV90	8.86
SUNITINIB	ABT-888	OV90	3.1025
SUNITINIB	AZD1775	OV90	0.6425000000000001
SUNITINIB	BEZ-235	OV90	9.84
SUNITINIB	BORTEZOMIB	OV90	1.04
SUNITINIB	DASATINIB	OV90	4.0975
SUNITINIB	DINACICLIB	OV90	2.4375
SUNITINIB	ERLOTINIB	OV90	9.5
SUNITINIB	GELDANAMYCIN	OV90	2.3025
SUNITINIB	LAPATINIB	OV90	8.7725
SUNITINIB	MK-2206	OV90	5.035
SUNITINIB	MK-4827	OV90	0.7525000000000001
SUNITINIB	MK-5108	OV90	4.1075
SUNITINIB	MK-8669	OV90	11.0875
SUNITINIB	MK-8776	OV90	1.6975
SUNITINIB	OXALIPLATIN	OV90	-5.095000000000001
SUNITINIB	PD325901	OV90	1.01
SUNITINIB	SN-38	OV90	-2.035
SUNITINIB	SORAFENIB	OV90	2.5
SUNITINIB	TEMOZOLOMIDE	OV90	2.91
SUNITINIB	TOPOTECAN	OV90	-8.405
TEMOZOLOMIDE	ABT-888	OV90	3.9225
TEMOZOLOMIDE	AZD1775	OV90	2.05
TEMOZOLOMIDE	BEZ-235	OV90	5.5425
TEMOZOLOMIDE	BORTEZOMIB	OV90	-0.12
TEMOZOLOMIDE	DASATINIB	OV90	2.93
TEMOZOLOMIDE	DINACICLIB	OV90	0.74
TEMOZOLOMIDE	ERLOTINIB	OV90	1.3725
TEMOZOLOMIDE	GELDANAMYCIN	OV90	1.1
TEMOZOLOMIDE	LAPATINIB	OV90	3.2925
TEMOZOLOMIDE	MK-2206	OV90	4.885
TEMOZOLOMIDE	MK-4827	OV90	18.605
TEMOZOLOMIDE	MK-5108	OV90	0.16
TEMOZOLOMIDE	MK-8669	OV90	4.1925
TEMOZOLOMIDE	MK-8776	OV90	4.407500000000001
TEMOZOLOMIDE	OXALIPLATIN	OV90	-3.815
TEMOZOLOMIDE	PD325901	OV90	2.0725
TEMOZOLOMIDE	SN-38	OV90	-3.3125
TEMOZOLOMIDE	SORAFENIB	OV90	7.7025
TEMOZOLOMIDE	TOPOTECAN	OV90	3.2825
TOPOTECAN	BEZ-235	OV90	6.23
TOPOTECAN	DINACICLIB	OV90	3.215
TOPOTECAN	MK-8776	OV90	-0.24
TOPOTECAN	SORAFENIB	OV90	9.065
VINBLASTINE	ABT-888	OV90	-2.01
VINBLASTINE	AZD1775	OV90	1.3825
VINBLASTINE	BEZ-235	OV90	7.442500000000001
VINBLASTINE	BORTEZOMIB	OV90	-0.0125
VINBLASTINE	DASATINIB	OV90	6.622499999999999
VINBLASTINE	DINACICLIB	OV90	-0.96
VINBLASTINE	ERLOTINIB	OV90	11.45
VINBLASTINE	GELDANAMYCIN	OV90	1.5875
VINBLASTINE	L778123	OV90	15.6525
VINBLASTINE	LAPATINIB	OV90	1.8175
VINBLASTINE	MK-2206	OV90	4.3875
VINBLASTINE	MK-4827	OV90	1.455
VINBLASTINE	MK-5108	OV90	7.842499999999999
VINBLASTINE	MK-8669	OV90	6.66
VINBLASTINE	MK-8776	OV90	2.5775
VINBLASTINE	PD325901	OV90	5.465
VINBLASTINE	SORAFENIB	OV90	10.2925
VINBLASTINE	SUNITINIB	OV90	3.4125000000000005
VINBLASTINE	TEMOZOLOMIDE	OV90	-3.1875
VINBLASTINE	ZOLINZA	OV90	4.855
VINORELBINE	ABT-888	OV90	0.965
VINORELBINE	AZD1775	OV90	1.8525
VINORELBINE	BEZ-235	OV90	8.84
VINORELBINE	BORTEZOMIB	OV90	-1.3425
VINORELBINE	DASATINIB	OV90	7.359999999999999
VINORELBINE	DINACICLIB	OV90	3.1575
VINORELBINE	ERLOTINIB	OV90	7.539999999999999
VINORELBINE	GELDANAMYCIN	OV90	6.177499999999999
VINORELBINE	LAPATINIB	OV90	3.3525
VINORELBINE	MK-2206	OV90	6.407500000000001
VINORELBINE	MK-4827	OV90	-0.2199999999999999
VINORELBINE	MK-5108	OV90	1.3075
VINORELBINE	MK-8669	OV90	9.065
VINORELBINE	MK-8776	OV90	3.7775
VINORELBINE	PD325901	OV90	5.08
VINORELBINE	SORAFENIB	OV90	7.909999999999999
VINORELBINE	SUNITINIB	OV90	2.1225
VINORELBINE	TEMOZOLOMIDE	OV90	1.185
VINORELBINE	ZOLINZA	OV90	3.3325
ZOLINZA	ABT-888	OV90	0.3249999999999999
ZOLINZA	AZD1775	OV90	3.3975
ZOLINZA	BEZ-235	OV90	10.2425
ZOLINZA	BORTEZOMIB	OV90	4.92
ZOLINZA	DASATINIB	OV90	6.6475
ZOLINZA	DINACICLIB	OV90	-4.75
ZOLINZA	ERLOTINIB	OV90	6.605
ZOLINZA	GELDANAMYCIN	OV90	6.885
ZOLINZA	GEMCITABINE	OV90	6.1
ZOLINZA	LAPATINIB	OV90	4.0775
ZOLINZA	MK-2206	OV90	9.7
ZOLINZA	MK-4827	OV90	2.355
ZOLINZA	MK-5108	OV90	1.4375
ZOLINZA	MK-8669	OV90	8.635
ZOLINZA	MK-8776	OV90	3.955000000000001
ZOLINZA	OXALIPLATIN	OV90	8.517499999999998
ZOLINZA	PD325901	OV90	11.510000000000002
ZOLINZA	SN-38	OV90	7.569999999999999
ZOLINZA	SORAFENIB	OV90	10.8925
ZOLINZA	SUNITINIB	OV90	4.725
ZOLINZA	TEMOZOLOMIDE	OV90	4.2825
ZOLINZA	TOPOTECAN	OV90	9.9025
5-FU	ABT-888	RKO	-1.1074999999999997
5-FU	AZD1775	RKO	14.0875
5-FU	BEZ-235	RKO	7.48
5-FU	BORTEZOMIB	RKO	0.5149999999999999
5-FU	DASATINIB	RKO	6.279999999999999
5-FU	DINACICLIB	RKO	5.13
5-FU	ERLOTINIB	RKO	7.852500000000001
5-FU	GELDANAMYCIN	RKO	3.97
5-FU	L778123	RKO	5.035
5-FU	LAPATINIB	RKO	6.9725
5-FU	MK-2206	RKO	7.9975
5-FU	MK-4827	RKO	3.3975
