drugname1	drugname2	cell_line	loewe
PACLITAXEL	ABT-888	NCIH460	13.5297160686
PACLITAXEL	AZD1775	NCIH460	8.493993368
PACLITAXEL	BEZ-235	NCIH460	34.6059616324
PACLITAXEL	BORTEZOMIB	NCIH460	-20.017228878900003
PACLITAXEL	DASATINIB	NCIH460	33.7725761295
PACLITAXEL	DINACICLIB	NCIH460	5.9062288312
PACLITAXEL	ERLOTINIB	NCIH460	52.4347566316
PACLITAXEL	GELDANAMYCIN	NCIH460	-12.7586836542
PACLITAXEL	L778123	NCIH460	36.8910096629
PACLITAXEL	LAPATINIB	NCIH460	52.1456680349
PACLITAXEL	MK-2206	NCIH460	48.0833184397
PACLITAXEL	MK-4827	NCIH460	19.7235873584
PACLITAXEL	MK-5108	NCIH460	31.3029655173
PACLITAXEL	MK-8669	NCIH460	32.7020394247
PACLITAXEL	MK-8776	NCIH460	8.462057143
PACLITAXEL	PD325901	NCIH460	27.9563723494
PACLITAXEL	SORAFENIB	NCIH460	11.511456936400002
PACLITAXEL	SUNITINIB	NCIH460	17.8646157647
PACLITAXEL	TEMOZOLOMIDE	NCIH460	0.4904274655
PACLITAXEL	ZOLINZA	NCIH460	0.6020847596
PD325901	ABT-888	NCIH460	-2.3906397679
PD325901	BEZ-235	NCIH460	71.7522036836
PD325901	BORTEZOMIB	NCIH460	15.2655332461
PD325901	DASATINIB	NCIH460	36.1698448597
PD325901	DINACICLIB	NCIH460	-3.1249408745
PD325901	GELDANAMYCIN	NCIH460	-2.1911976483
PD325901	MK-8669	NCIH460	36.4312731054
PD325901	MK-8776	NCIH460	-2.8495283099
PD325901	OXALIPLATIN	NCIH460	-7.6087525655
PD325901	SN-38	NCIH460	10.5283383788
PD325901	SORAFENIB	NCIH460	27.7873524208
PD325901	TOPOTECAN	NCIH460	-6.6994440956
SN-38	DINACICLIB	NCIH460	-14.3028386794
SN-38	MK-8776	NCIH460	-5.4449006544000005
SN-38	SORAFENIB	NCIH460	26.15363311
SORAFENIB	DINACICLIB	NCIH460	-0.0889770961
SORAFENIB	MK-8776	NCIH460	13.982581139
SUNITINIB	ABT-888	NCIH460	2.6028930922
SUNITINIB	AZD1775	NCIH460	-0.8761545188
SUNITINIB	BEZ-235	NCIH460	32.6219501308
SUNITINIB	BORTEZOMIB	NCIH460	0.4264773025
SUNITINIB	DASATINIB	NCIH460	29.153482068
SUNITINIB	DINACICLIB	NCIH460	10.8769976894
SUNITINIB	ERLOTINIB	NCIH460	6.7506329985
SUNITINIB	GELDANAMYCIN	NCIH460	5.4577974976
SUNITINIB	LAPATINIB	NCIH460	0.1117070089
SUNITINIB	MK-2206	NCIH460	29.0053590427
SUNITINIB	MK-4827	NCIH460	-3.6781632759
SUNITINIB	MK-5108	NCIH460	-6.1186239064
SUNITINIB	MK-8669	NCIH460	27.4067064604
SUNITINIB	MK-8776	NCIH460	7.368574187999999
SUNITINIB	OXALIPLATIN	NCIH460	-14.1678708141
SUNITINIB	PD325901	NCIH460	16.3029228064
SUNITINIB	SN-38	NCIH460	19.4679078507
SUNITINIB	SORAFENIB	NCIH460	-0.0895990022
SUNITINIB	TEMOZOLOMIDE	NCIH460	0.6843239493000001
SUNITINIB	TOPOTECAN	NCIH460	-0.4475443433
TEMOZOLOMIDE	ABT-888	NCIH460	13.1683536384
TEMOZOLOMIDE	AZD1775	NCIH460	6.4010867696
TEMOZOLOMIDE	BEZ-235	NCIH460	23.5558071008
TEMOZOLOMIDE	BORTEZOMIB	NCIH460	-24.5382598358
TEMOZOLOMIDE	DASATINIB	NCIH460	9.7029725635
TEMOZOLOMIDE	DINACICLIB	NCIH460	-4.5126558622
TEMOZOLOMIDE	ERLOTINIB	NCIH460	13.9249264573
TEMOZOLOMIDE	GELDANAMYCIN	NCIH460	-15.3474740323
TEMOZOLOMIDE	LAPATINIB	NCIH460	-1.9161195024
TEMOZOLOMIDE	MK-2206	NCIH460	9.7142368524
TEMOZOLOMIDE	MK-4827	NCIH460	74.8224869296
TEMOZOLOMIDE	MK-5108	NCIH460	-19.0301291159
TEMOZOLOMIDE	MK-8669	NCIH460	29.4609239286
TEMOZOLOMIDE	MK-8776	NCIH460	-9.2182071604
TEMOZOLOMIDE	OXALIPLATIN	NCIH460	-32.8376741359
TEMOZOLOMIDE	PD325901	NCIH460	6.876236320299999
TEMOZOLOMIDE	SN-38	NCIH460	-14.7813803958
TEMOZOLOMIDE	SORAFENIB	NCIH460	5.3622299691
TEMOZOLOMIDE	TOPOTECAN	NCIH460	-15.6545206516
TOPOTECAN	BEZ-235	NCIH460	16.7560674194
TOPOTECAN	DINACICLIB	NCIH460	-17.6247437532
TOPOTECAN	MK-8776	NCIH460	-34.5984124504
TOPOTECAN	SORAFENIB	NCIH460	0.9631477651
VINBLASTINE	ABT-888	NCIH460	-15.3524988107
VINBLASTINE	AZD1775	NCIH460	-9.2145634031
VINBLASTINE	BEZ-235	NCIH460	22.5255292389
VINBLASTINE	BORTEZOMIB	NCIH460	-38.9767172902
VINBLASTINE	DASATINIB	NCIH460	10.6944603374
VINBLASTINE	DINACICLIB	NCIH460	-15.3281559651
VINBLASTINE	ERLOTINIB	NCIH460	55.5465775259
VINBLASTINE	GELDANAMYCIN	NCIH460	-29.0397805145
VINBLASTINE	L778123	NCIH460	29.7434074537
VINBLASTINE	LAPATINIB	NCIH460	3.9730129883
VINBLASTINE	MK-2206	NCIH460	6.6557288558000005
VINBLASTINE	MK-4827	NCIH460	3.1720060376
VINBLASTINE	MK-5108	NCIH460	-4.4398033947
VINBLASTINE	MK-8669	NCIH460	-3.7340643991
VINBLASTINE	MK-8776	NCIH460	-9.2166382337
VINBLASTINE	PD325901	NCIH460	-0.4373407446
VINBLASTINE	SORAFENIB	NCIH460	16.2349382375
VINBLASTINE	SUNITINIB	NCIH460	-3.919378718
VINBLASTINE	TEMOZOLOMIDE	NCIH460	-28.1301303483
VINBLASTINE	ZOLINZA	NCIH460	-18.9438150189
VINORELBINE	ABT-888	NCIH460	0.6231419074
VINORELBINE	AZD1775	NCIH460	-4.1210077134
VINORELBINE	BEZ-235	NCIH460	37.0784414514
VINORELBINE	BORTEZOMIB	NCIH460	-19.9963898897
VINORELBINE	DASATINIB	NCIH460	30.9129317133
VINORELBINE	DINACICLIB	NCIH460	-4.223147214
VINORELBINE	ERLOTINIB	NCIH460	34.548499806
VINORELBINE	GELDANAMYCIN	NCIH460	-10.5022231114
VINORELBINE	LAPATINIB	NCIH460	42.4738161135
VINORELBINE	MK-2206	NCIH460	32.621781413499995
VINORELBINE	MK-4827	NCIH460	5.0135839425
VINORELBINE	MK-5108	NCIH460	-18.9370269951
VINORELBINE	MK-8669	NCIH460	6.450709939299999
VINORELBINE	MK-8776	NCIH460	5.8247692064
VINORELBINE	PD325901	NCIH460	4.3064210516
VINORELBINE	SORAFENIB	NCIH460	6.0502134182
VINORELBINE	SUNITINIB	NCIH460	6.714770817100001
VINORELBINE	TEMOZOLOMIDE	NCIH460	-22.7366223022
VINORELBINE	ZOLINZA	NCIH460	-17.8988746088
ZOLINZA	ABT-888	NCIH460	-0.9876599041
ZOLINZA	AZD1775	NCIH460	-0.2644247468
ZOLINZA	BEZ-235	NCIH460	13.1734271024
ZOLINZA	BORTEZOMIB	NCIH460	17.590641448
ZOLINZA	DASATINIB	NCIH460	15.426571954000002
ZOLINZA	DINACICLIB	NCIH460	-18.7895908338
ZOLINZA	ERLOTINIB	NCIH460	0.206660553
ZOLINZA	GELDANAMYCIN	NCIH460	-43.2871074883
ZOLINZA	GEMCITABINE	NCIH460	-11.9551840433
ZOLINZA	LAPATINIB	NCIH460	-2.1338737243
ZOLINZA	MK-2206	NCIH460	5.0175226049
ZOLINZA	MK-4827	NCIH460	14.9364151166
ZOLINZA	MK-5108	NCIH460	-15.5491941091
ZOLINZA	MK-8669	NCIH460	8.2384942879
ZOLINZA	MK-8776	NCIH460	-6.5993466867
ZOLINZA	OXALIPLATIN	NCIH460	-16.537266706300002
ZOLINZA	PD325901	NCIH460	-12.1008151094
ZOLINZA	SN-38	NCIH460	6.3944175602
ZOLINZA	SORAFENIB	NCIH460	3.8978973329
ZOLINZA	SUNITINIB	NCIH460	-1.2047865131
ZOLINZA	TEMOZOLOMIDE	NCIH460	5.2029151065
ZOLINZA	TOPOTECAN	NCIH460	-10.9156508802
5-FU	ABT-888	NCIH520	3.6988348484
5-FU	AZD1775	NCIH520	2.5787085802000003
5-FU	BEZ-235	NCIH520	16.721797226099998
5-FU	BORTEZOMIB	NCIH520	-24.0675509099
5-FU	DASATINIB	NCIH520	42.7350514418
5-FU	DINACICLIB	NCIH520	-4.3210485458
5-FU	ERLOTINIB	NCIH520	7.235758199099999
5-FU	GELDANAMYCIN	NCIH520	3.5130376786
5-FU	L778123	NCIH520	13.7782050736
5-FU	LAPATINIB	NCIH520	-7.263521908099999
5-FU	MK-2206	NCIH520	12.9538647031
5-FU	MK-4827	NCIH520	4.4514426938
5-FU	MK-5108	NCIH520	2.7796403404000003
5-FU	MK-8669	NCIH520	8.1541053655
5-FU	MK-8776	NCIH520	18.3059071731
5-FU	PD325901	NCIH520	-1.1429154638
5-FU	SORAFENIB	NCIH520	5.28680143
5-FU	SUNITINIB	NCIH520	5.8103410824
5-FU	TEMOZOLOMIDE	NCIH520	2.0155138901
5-FU	ZOLINZA	NCIH520	-7.7029527708
ABT-888	BEZ-235	NCIH520	24.9807546121
ABT-888	DINACICLIB	NCIH520	0.0562532534
ABT-888	GELDANAMYCIN	NCIH520	-1.9574988266
ABT-888	MK-8669	NCIH520	13.2649049368
ABT-888	MK-8776	NCIH520	-2.5546775303
ABT-888	OXALIPLATIN	NCIH520	-8.7509534001
ABT-888	SN-38	NCIH520	12.9290388108
ABT-888	SORAFENIB	NCIH520	13.6574206002
ABT-888	TOPOTECAN	NCIH520	-3.0882852647
AZD1775	ABT-888	NCIH520	4.1278953757
AZD1775	BEZ-235	NCIH520	28.8282078606
AZD1775	BORTEZOMIB	NCIH520	-18.5956971353
AZD1775	DASATINIB	NCIH520	42.0904949789
AZD1775	DINACICLIB	NCIH520	-3.3283766835
AZD1775	ERLOTINIB	NCIH520	-0.6579135472
AZD1775	GELDANAMYCIN	NCIH520	-3.4289208093
AZD1775	LAPATINIB	NCIH520	0.5424177792
AZD1775	MK-2206	NCIH520	13.2984362417
AZD1775	MK-4827	NCIH520	0.0884959266
AZD1775	MK-5108	NCIH520	4.1726132267
AZD1775	MK-8669	NCIH520	14.5187707056
AZD1775	MK-8776	NCIH520	40.7554875929
AZD1775	OXALIPLATIN	NCIH520	-10.1047601845
AZD1775	PD325901	NCIH520	4.574324818
AZD1775	SN-38	NCIH520	7.1142566491
AZD1775	SORAFENIB	NCIH520	4.0918847469
AZD1775	TOPOTECAN	NCIH520	7.5476646125
BEZ-235	DINACICLIB	NCIH520	5.4984160724
BEZ-235	MK-8776	NCIH520	22.6156484994
BEZ-235	OXALIPLATIN	NCIH520	10.6924570628
BEZ-235	SN-38	NCIH520	23.7633280739
BEZ-235	SORAFENIB	NCIH520	6.262902340499999
BORTEZOMIB	ABT-888	NCIH520	-21.1239709923
BORTEZOMIB	BEZ-235	NCIH520	-20.1154440266
BORTEZOMIB	DASATINIB	NCIH520	-2.9268076327
BORTEZOMIB	DINACICLIB	NCIH520	-42.0475436533
BORTEZOMIB	GELDANAMYCIN	NCIH520	-56.4362267432
BORTEZOMIB	MK-8669	NCIH520	-26.7657692606
BORTEZOMIB	MK-8776	NCIH520	-26.965496918200003
BORTEZOMIB	OXALIPLATIN	NCIH520	-25.4808281285
BORTEZOMIB	SN-38	NCIH520	-36.0663746365
BORTEZOMIB	SORAFENIB	NCIH520	-21.3325054016
BORTEZOMIB	TOPOTECAN	NCIH520	-22.4500513596
CARBOPLATIN	ABT-888	NCIH520	-5.6283676948000005
CARBOPLATIN	AZD1775	NCIH520	-0.6522690825
CARBOPLATIN	BEZ-235	NCIH520	27.2399196763
CARBOPLATIN	BORTEZOMIB	NCIH520	-33.808012069
CARBOPLATIN	DASATINIB	NCIH520	37.2849117306
CARBOPLATIN	DINACICLIB	NCIH520	-17.969375416
CARBOPLATIN	ERLOTINIB	NCIH520	-11.3019160921
CARBOPLATIN	GELDANAMYCIN	NCIH520	-5.1742968832
CARBOPLATIN	L778123	NCIH520	-2.7734545516000004
CARBOPLATIN	LAPATINIB	NCIH520	-6.657165865900001
CARBOPLATIN	MK-2206	NCIH520	-5.3468903297
CARBOPLATIN	MK-4827	NCIH520	1.544588172
CARBOPLATIN	MK-5108	NCIH520	-16.6684055633
CARBOPLATIN	MK-8669	NCIH520	7.404743915399999
CARBOPLATIN	MK-8776	NCIH520	5.0462651355000006
CARBOPLATIN	PD325901	NCIH520	-5.35572884
CARBOPLATIN	SORAFENIB	NCIH520	-3.2708907225
CARBOPLATIN	SUNITINIB	NCIH520	8.5551401454
CARBOPLATIN	TEMOZOLOMIDE	NCIH520	-2.4308039139
CARBOPLATIN	ZOLINZA	NCIH520	-9.9151420072
CYCLOPHOSPHAMIDE	ABT-888	NCIH520	4.4289515908
CYCLOPHOSPHAMIDE	AZD1775	NCIH520	10.3760658362
CYCLOPHOSPHAMIDE	BEZ-235	NCIH520	27.0652650531
CYCLOPHOSPHAMIDE	BORTEZOMIB	NCIH520	-17.7192475724
CYCLOPHOSPHAMIDE	DASATINIB	NCIH520	16.1958646605
CYCLOPHOSPHAMIDE	DINACICLIB	NCIH520	5.3563117196
CYCLOPHOSPHAMIDE	ERLOTINIB	NCIH520	6.6814977869000005
CYCLOPHOSPHAMIDE	GELDANAMYCIN	NCIH520	5.3394575912
CYCLOPHOSPHAMIDE	L778123	NCIH520	4.3568160568000005
CYCLOPHOSPHAMIDE	LAPATINIB	NCIH520	-0.5152842693
CYCLOPHOSPHAMIDE	MK-2206	NCIH520	5.434766063400001
CYCLOPHOSPHAMIDE	MK-4827	NCIH520	2.8348505592
CYCLOPHOSPHAMIDE	MK-5108	NCIH520	3.2428976252
CYCLOPHOSPHAMIDE	MK-8669	NCIH520	15.4975877805
CYCLOPHOSPHAMIDE	MK-8776	NCIH520	1.3183288443
CYCLOPHOSPHAMIDE	PD325901	NCIH520	6.5221779587
CYCLOPHOSPHAMIDE	SORAFENIB	NCIH520	11.903238969
CYCLOPHOSPHAMIDE	SUNITINIB	NCIH520	12.6137181377
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	NCIH520	6.9446340365
CYCLOPHOSPHAMIDE	ZOLINZA	NCIH520	12.442347176199998
DASATINIB	ABT-888	NCIH520	21.6849725787
DASATINIB	BEZ-235	NCIH520	60.1404290674
DASATINIB	DINACICLIB	NCIH520	26.2931145505
DASATINIB	GELDANAMYCIN	NCIH520	17.9590454083
DASATINIB	MK-8669	NCIH520	73.2804651855
DASATINIB	MK-8776	NCIH520	57.29755944520001
DASATINIB	OXALIPLATIN	NCIH520	19.1180973545
DASATINIB	SN-38	NCIH520	47.2907730282
DASATINIB	SORAFENIB	NCIH520	30.5125964288
DASATINIB	TOPOTECAN	NCIH520	62.190013657200005
DEXAMETHASONE	ABT-888	NCIH520	1.9375840753
DEXAMETHASONE	AZD1775	NCIH520	9.6874059856
DEXAMETHASONE	BEZ-235	NCIH520	26.8048139543
DEXAMETHASONE	BORTEZOMIB	NCIH520	-20.5184566893
DEXAMETHASONE	DASATINIB	NCIH520	28.4152100697
DEXAMETHASONE	DINACICLIB	NCIH520	3.3376914995
DEXAMETHASONE	ERLOTINIB	NCIH520	-0.1614427621
DEXAMETHASONE	GELDANAMYCIN	NCIH520	-6.5727433036
DEXAMETHASONE	L778123	NCIH520	9.4093649787
DEXAMETHASONE	LAPATINIB	NCIH520	3.7794153876
DEXAMETHASONE	MK-2206	NCIH520	13.6361428336
DEXAMETHASONE	MK-4827	NCIH520	5.9309658370000005
DEXAMETHASONE	MK-5108	NCIH520	-0.7614908301000001
DEXAMETHASONE	MK-8669	NCIH520	15.2004562421
DEXAMETHASONE	MK-8776	NCIH520	-0.9769751955
DEXAMETHASONE	PD325901	NCIH520	-0.8747971936
DEXAMETHASONE	SORAFENIB	NCIH520	10.8017548447
DEXAMETHASONE	SUNITINIB	NCIH520	13.9395734984
DEXAMETHASONE	TEMOZOLOMIDE	NCIH520	-7.709811995800001
DEXAMETHASONE	ZOLINZA	NCIH520	2.1084578211
DINACICLIB	MK-8776	NCIH520	0.1944633805
DOXORUBICIN	ABT-888	NCIH520	-3.7107389026
DOXORUBICIN	AZD1775	NCIH520	3.8325529188
DOXORUBICIN	BEZ-235	NCIH520	0.5355301278
DOXORUBICIN	BORTEZOMIB	NCIH520	-34.043014586999995
DOXORUBICIN	DASATINIB	NCIH520	37.630854379
DOXORUBICIN	DINACICLIB	NCIH520	-11.469269543
DOXORUBICIN	ERLOTINIB	NCIH520	-3.8243867166
DOXORUBICIN	GELDANAMYCIN	NCIH520	-13.93060179
DOXORUBICIN	L778123	NCIH520	-9.4534476972
DOXORUBICIN	LAPATINIB	NCIH520	-18.3319157254
DOXORUBICIN	MK-2206	NCIH520	6.294641353099999
DOXORUBICIN	MK-4827	NCIH520	0.647078071
DOXORUBICIN	MK-5108	NCIH520	-21.0557049318
DOXORUBICIN	MK-8669	NCIH520	3.450152078
DOXORUBICIN	MK-8776	NCIH520	24.537176218800003
DOXORUBICIN	PD325901	NCIH520	-27.6666175709
DOXORUBICIN	SORAFENIB	NCIH520	-6.61710691
DOXORUBICIN	SUNITINIB	NCIH520	-10.6692484746
DOXORUBICIN	TEMOZOLOMIDE	NCIH520	-4.9185253018
DOXORUBICIN	ZOLINZA	NCIH520	-6.1274816739
ERLOTINIB	ABT-888	NCIH520	-3.7686561903
ERLOTINIB	BEZ-235	NCIH520	36.2968672118
ERLOTINIB	BORTEZOMIB	NCIH520	-23.8425561142
ERLOTINIB	DASATINIB	NCIH520	48.9367060007
ERLOTINIB	DINACICLIB	NCIH520	18.8797847745
ERLOTINIB	GELDANAMYCIN	NCIH520	14.496629360999998
ERLOTINIB	MK-8669	NCIH520	20.0274196597
ERLOTINIB	MK-8776	NCIH520	1.4638274496
ERLOTINIB	OXALIPLATIN	NCIH520	-14.8467994736
ERLOTINIB	PD325901	NCIH520	-4.5678467868
ERLOTINIB	SN-38	NCIH520	9.5345773109
ERLOTINIB	SORAFENIB	NCIH520	17.2659129652
ERLOTINIB	TOPOTECAN	NCIH520	31.4448153681
ETOPOSIDE	ABT-888	NCIH520	4.3150672207
ETOPOSIDE	AZD1775	NCIH520	2.2134405891
ETOPOSIDE	BEZ-235	NCIH520	10.0132192025
ETOPOSIDE	BORTEZOMIB	NCIH520	-33.8956381397
ETOPOSIDE	DASATINIB	NCIH520	43.6984061225
ETOPOSIDE	DINACICLIB	NCIH520	-6.4198188464
ETOPOSIDE	ERLOTINIB	NCIH520	27.1848438964
ETOPOSIDE	GELDANAMYCIN	NCIH520	8.5189636468
ETOPOSIDE	LAPATINIB	NCIH520	17.8898733998
ETOPOSIDE	MK-2206	NCIH520	10.8951043492
ETOPOSIDE	MK-4827	NCIH520	24.0722525174
ETOPOSIDE	MK-5108	NCIH520	-11.5112876504
ETOPOSIDE	MK-8669	NCIH520	4.9081852455
ETOPOSIDE	MK-8776	NCIH520	19.4204900509
ETOPOSIDE	PD325901	NCIH520	-5.1176211866
ETOPOSIDE	SORAFENIB	NCIH520	12.5746099592
ETOPOSIDE	SUNITINIB	NCIH520	13.7160188072
ETOPOSIDE	TEMOZOLOMIDE	NCIH520	-0.5319580492
ETOPOSIDE	ZOLINZA	NCIH520	2.4326424905
GELDANAMYCIN	BEZ-235	NCIH520	9.4023564955
GELDANAMYCIN	DINACICLIB	NCIH520	7.0630165226
GELDANAMYCIN	MK-8776	NCIH520	17.9922084847
GELDANAMYCIN	OXALIPLATIN	NCIH520	-0.4557787068
GELDANAMYCIN	SN-38	NCIH520	12.6378191636
GELDANAMYCIN	SORAFENIB	NCIH520	4.2815108476
GELDANAMYCIN	TOPOTECAN	NCIH520	12.717652701
GEMCITABINE	ABT-888	NCIH520	-2.9853508501
GEMCITABINE	AZD1775	NCIH520	15.7006040203
GEMCITABINE	BEZ-235	NCIH520	6.1064648216
GEMCITABINE	BORTEZOMIB	NCIH520	-17.787887370099998
GEMCITABINE	DASATINIB	NCIH520	30.4031890386
GEMCITABINE	DINACICLIB	NCIH520	-8.7664749751
GEMCITABINE	ERLOTINIB	NCIH520	5.958438867999999
GEMCITABINE	GELDANAMYCIN	NCIH520	-7.9189283586
GEMCITABINE	LAPATINIB	NCIH520	-5.060369967
GEMCITABINE	MK-2206	NCIH520	9.1081185657
GEMCITABINE	MK-4827	NCIH520	1.5522137821000002
GEMCITABINE	MK-5108	NCIH520	0.6213692933
GEMCITABINE	MK-8669	NCIH520	9.5733651195
GEMCITABINE	MK-8776	NCIH520	38.5027792306
GEMCITABINE	PD325901	NCIH520	8.9987562957
GEMCITABINE	SORAFENIB	NCIH520	-7.9167944217
GEMCITABINE	SUNITINIB	NCIH520	-7.4657485618
GEMCITABINE	TEMOZOLOMIDE	NCIH520	4.0348578963
L778123	ABT-888	NCIH520	0.2688917495
L778123	AZD1775	NCIH520	15.6175129408
L778123	BEZ-235	NCIH520	32.7332409523
L778123	BORTEZOMIB	NCIH520	-17.4251333706
L778123	DASATINIB	NCIH520	53.2873575349
L778123	DINACICLIB	NCIH520	5.9754544545
L778123	ERLOTINIB	NCIH520	14.0909160225
L778123	ETOPOSIDE	NCIH520	4.2256791016
L778123	GELDANAMYCIN	NCIH520	13.4974040818
L778123	GEMCITABINE	NCIH520	1.434926257
L778123	LAPATINIB	NCIH520	4.6535380633
L778123	MK-2206	NCIH520	26.6392148044
L778123	MK-4827	NCIH520	9.3847826967
L778123	MK-5108	NCIH520	1.9150480754
L778123	MK-8669	NCIH520	43.7350499654
L778123	MK-8776	NCIH520	9.232732447
L778123	OXALIPLATIN	NCIH520	4.1457174568
L778123	PD325901	NCIH520	11.727003990999998
L778123	SN-38	NCIH520	1.4118332483000002
L778123	SORAFENIB	NCIH520	10.1464369143
L778123	SUNITINIB	NCIH520	13.9929878758
L778123	TEMOZOLOMIDE	NCIH520	4.6046140979
L778123	TOPOTECAN	NCIH520	14.5394331731
L778123	VINORELBINE	NCIH520	-10.9151497358
L778123	ZOLINZA	NCIH520	-0.9167793746
LAPATINIB	ABT-888	NCIH520	-5.8783986365
LAPATINIB	BEZ-235	NCIH520	27.807560947
LAPATINIB	BORTEZOMIB	NCIH520	-29.875708492
LAPATINIB	DASATINIB	NCIH520	33.9336481674
LAPATINIB	DINACICLIB	NCIH520	4.4018342292
LAPATINIB	ERLOTINIB	NCIH520	15.138604846400002
LAPATINIB	GELDANAMYCIN	NCIH520	4.3922973988
LAPATINIB	MK-2206	NCIH520	-1.9443023595
LAPATINIB	MK-4827	NCIH520	2.0906921283
LAPATINIB	MK-5108	NCIH520	-16.9429918792
LAPATINIB	MK-8669	NCIH520	-1.0263537394
LAPATINIB	MK-8776	NCIH520	-18.8918198168
LAPATINIB	OXALIPLATIN	NCIH520	-20.5093625038
LAPATINIB	PD325901	NCIH520	-2.6668904003
LAPATINIB	SN-38	NCIH520	-7.0397120683
LAPATINIB	SORAFENIB	NCIH520	16.4042110699
LAPATINIB	TOPOTECAN	NCIH520	-2.3058571455
METFORMIN	ABT-888	NCIH520	-2.9127082867
METFORMIN	AZD1775	NCIH520	5.465547816900001
METFORMIN	BEZ-235	NCIH520	18.6929212765
METFORMIN	BORTEZOMIB	NCIH520	-17.214629585999997
METFORMIN	DASATINIB	NCIH520	23.6336232947
METFORMIN	DINACICLIB	NCIH520	-4.55364859
METFORMIN	ERLOTINIB	NCIH520	-5.7962784888
METFORMIN	GELDANAMYCIN	NCIH520	-4.3564568277
METFORMIN	L778123	NCIH520	6.5326065736
METFORMIN	LAPATINIB	NCIH520	-7.1107979062
METFORMIN	MK-2206	NCIH520	3.5956665818
METFORMIN	MK-4827	NCIH520	-0.7374040867
METFORMIN	MK-5108	NCIH520	-1.0704940527
METFORMIN	MK-8669	NCIH520	3.5027242013
METFORMIN	MK-8776	NCIH520	-6.4492940576
METFORMIN	PD325901	NCIH520	-0.7414717792000001
METFORMIN	SORAFENIB	NCIH520	10.9880474431
METFORMIN	SUNITINIB	NCIH520	11.1897125105
METFORMIN	TEMOZOLOMIDE	NCIH520	-1.7318893255
METFORMIN	ZOLINZA	NCIH520	2.9922979921
METHOTREXATE	ABT-888	NCIH520	-5.0307371693
METHOTREXATE	AZD1775	NCIH520	-18.2751758592
METHOTREXATE	BEZ-235	NCIH520	-8.972337789700001
METHOTREXATE	BORTEZOMIB	NCIH520	-34.766331767
METHOTREXATE	DASATINIB	NCIH520	-1.1378884447
METHOTREXATE	DINACICLIB	NCIH520	-7.9328251164
METHOTREXATE	ERLOTINIB	NCIH520	-3.5296767865
METHOTREXATE	GELDANAMYCIN	NCIH520	-16.3260347557
METHOTREXATE	L778123	NCIH520	-4.503716123
METHOTREXATE	LAPATINIB	NCIH520	-16.5278756461
METHOTREXATE	MK-2206	NCIH520	-12.854065253699998
METHOTREXATE	MK-4827	NCIH520	-21.2006966963
METHOTREXATE	MK-5108	NCIH520	-14.3479192572
METHOTREXATE	MK-8669	NCIH520	-7.4241015994
METHOTREXATE	MK-8776	NCIH520	-11.5238218226
METHOTREXATE	PD325901	NCIH520	-1.3567494637000002
METHOTREXATE	SORAFENIB	NCIH520	-9.4225456903
METHOTREXATE	SUNITINIB	NCIH520	-15.6273465956
METHOTREXATE	TEMOZOLOMIDE	NCIH520	-13.329576158900002
METHOTREXATE	ZOLINZA	NCIH520	-20.0384791751
MITOMYCINE	ABT-888	NCIH520	4.2237310647
MITOMYCINE	AZD1775	NCIH520	4.7953984628
MITOMYCINE	BEZ-235	NCIH520	10.8007648386
MITOMYCINE	BORTEZOMIB	NCIH520	-28.2798670157
MITOMYCINE	DASATINIB	NCIH520	59.4527709635
MITOMYCINE	DINACICLIB	NCIH520	0.3262068176
MITOMYCINE	ERLOTINIB	NCIH520	-47.7432891783
MITOMYCINE	GELDANAMYCIN	NCIH520	-7.3272843579
MITOMYCINE	L778123	NCIH520	-12.2218324499
MITOMYCINE	LAPATINIB	NCIH520	5.5650301544000005
MITOMYCINE	MK-2206	NCIH520	21.8664020592
MITOMYCINE	MK-4827	NCIH520	4.484228408
MITOMYCINE	MK-5108	NCIH520	-16.6550316654
MITOMYCINE	MK-8669	NCIH520	11.4629927642
MITOMYCINE	MK-8776	NCIH520	31.7633994687
MITOMYCINE	PD325901	NCIH520	-4.1137546292
MITOMYCINE	SORAFENIB	NCIH520	-17.0384314854
MITOMYCINE	SUNITINIB	NCIH520	-3.7504778449
MITOMYCINE	TEMOZOLOMIDE	NCIH520	1.5741185727000002
MITOMYCINE	ZOLINZA	NCIH520	3.4335357856
MK-2206	ABT-888	NCIH520	2.490904694
MK-2206	BEZ-235	NCIH520	22.7496174904
MK-2206	BORTEZOMIB	NCIH520	-32.5725949904
MK-2206	DASATINIB	NCIH520	60.1838428531
MK-2206	DINACICLIB	NCIH520	5.8856771901
MK-2206	ERLOTINIB	NCIH520	15.5317279528
MK-2206	GELDANAMYCIN	NCIH520	-23.096268297
MK-2206	MK-8669	NCIH520	31.0519311785
MK-2206	MK-8776	NCIH520	20.6559733539
MK-2206	OXALIPLATIN	NCIH520	-12.991819263499998
MK-2206	PD325901	NCIH520	-2.1747670765
MK-2206	SN-38	NCIH520	16.2261093234
MK-2206	SORAFENIB	NCIH520	13.5470428964
MK-2206	TOPOTECAN	NCIH520	33.8940074619
MK-4541	5-FU	NCIH520	-4.0434819651
MK-4541	ABT-888	NCIH520	4.2754181887
MK-4541	AZD1775	NCIH520	7.0662607032
MK-4541	BEZ-235	NCIH520	24.3403755787
