drugname1	drugname2	cell_line	zip
CYCLOPHOSPHAMIDE	DASATINIB	NCIH23	0.9175
CYCLOPHOSPHAMIDE	DINACICLIB	NCIH23	1.1775
CYCLOPHOSPHAMIDE	ERLOTINIB	NCIH23	-5.62
CYCLOPHOSPHAMIDE	GELDANAMYCIN	NCIH23	4.3575
CYCLOPHOSPHAMIDE	L778123	NCIH23	0.9775
CYCLOPHOSPHAMIDE	LAPATINIB	NCIH23	-3.5075
CYCLOPHOSPHAMIDE	MK-2206	NCIH23	-2.0275
CYCLOPHOSPHAMIDE	MK-4827	NCIH23	-4.0025
CYCLOPHOSPHAMIDE	MK-5108	NCIH23	1.8525
CYCLOPHOSPHAMIDE	MK-8669	NCIH23	1.6675000000000002
CYCLOPHOSPHAMIDE	MK-8776	NCIH23	-0.2675
CYCLOPHOSPHAMIDE	PD325901	NCIH23	0.825
CYCLOPHOSPHAMIDE	SORAFENIB	NCIH23	0.765
CYCLOPHOSPHAMIDE	SUNITINIB	NCIH23	4.477500000000001
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	NCIH23	-0.475
CYCLOPHOSPHAMIDE	ZOLINZA	NCIH23	1.4725
DASATINIB	ABT-888	NCIH23	-0.3925
DASATINIB	BEZ-235	NCIH23	5.2525
DASATINIB	DINACICLIB	NCIH23	5.125
DASATINIB	GELDANAMYCIN	NCIH23	2.4425
DASATINIB	MK-8669	NCIH23	6.3125
DASATINIB	MK-8776	NCIH23	4.4225
DASATINIB	OXALIPLATIN	NCIH23	-11.11
DASATINIB	SN-38	NCIH23	0.8625
DASATINIB	SORAFENIB	NCIH23	3.31
DASATINIB	TOPOTECAN	NCIH23	-3.8175
DEXAMETHASONE	ABT-888	NCIH23	-1.47
DEXAMETHASONE	AZD1775	NCIH23	4.3175
DEXAMETHASONE	BEZ-235	NCIH23	6.152500000000001
DEXAMETHASONE	BORTEZOMIB	NCIH23	0.0149999999999999
DEXAMETHASONE	DASATINIB	NCIH23	-2.3600000000000003
DEXAMETHASONE	DINACICLIB	NCIH23	0.94
DEXAMETHASONE	ERLOTINIB	NCIH23	-2.94
DEXAMETHASONE	GELDANAMYCIN	NCIH23	0.785
DEXAMETHASONE	L778123	NCIH23	-1.6075
DEXAMETHASONE	LAPATINIB	NCIH23	-5.315
DEXAMETHASONE	MK-2206	NCIH23	-4.56
DEXAMETHASONE	MK-4827	NCIH23	-7.4
DEXAMETHASONE	MK-5108	NCIH23	1.98
DEXAMETHASONE	MK-8669	NCIH23	4.11
DEXAMETHASONE	MK-8776	NCIH23	0.8175000000000001
DEXAMETHASONE	PD325901	NCIH23	-4.0175
DEXAMETHASONE	SORAFENIB	NCIH23	1.3725
DEXAMETHASONE	SUNITINIB	NCIH23	6.7775
DEXAMETHASONE	TEMOZOLOMIDE	NCIH23	-5.475
DEXAMETHASONE	ZOLINZA	NCIH23	0.3425
DINACICLIB	MK-8776	NCIH23	-23.4675
DOXORUBICIN	ABT-888	NCIH23	0.88
DOXORUBICIN	AZD1775	NCIH23	3.0375
DOXORUBICIN	BEZ-235	NCIH23	-3.6075
DOXORUBICIN	BORTEZOMIB	NCIH23	-0.5375000000000001
DOXORUBICIN	DASATINIB	NCIH23	-2.4000000000000004
DOXORUBICIN	DINACICLIB	NCIH23	-2.165
DOXORUBICIN	ERLOTINIB	NCIH23	0.4425
DOXORUBICIN	GELDANAMYCIN	NCIH23	-3.6275
DOXORUBICIN	L778123	NCIH23	-2.4625000000000004
DOXORUBICIN	LAPATINIB	NCIH23	6.2925
DOXORUBICIN	MK-2206	NCIH23	2.4425
DOXORUBICIN	MK-4827	NCIH23	0.48
DOXORUBICIN	MK-5108	NCIH23	0.6375
DOXORUBICIN	MK-8669	NCIH23	-3.205
DOXORUBICIN	MK-8776	NCIH23	1.91
DOXORUBICIN	PD325901	NCIH23	-2.3225
DOXORUBICIN	SORAFENIB	NCIH23	-3.2075
DOXORUBICIN	SUNITINIB	NCIH23	-4.3225
DOXORUBICIN	TEMOZOLOMIDE	NCIH23	1.83
DOXORUBICIN	ZOLINZA	NCIH23	3.7225
ERLOTINIB	ABT-888	NCIH23	-2.73
ERLOTINIB	BEZ-235	NCIH23	4.16
ERLOTINIB	BORTEZOMIB	NCIH23	0.5075000000000002
ERLOTINIB	DASATINIB	NCIH23	-2.6075
ERLOTINIB	DINACICLIB	NCIH23	1.0575
ERLOTINIB	GELDANAMYCIN	NCIH23	-0.875
ERLOTINIB	MK-8669	NCIH23	5.257499999999999
ERLOTINIB	MK-8776	NCIH23	1.87
ERLOTINIB	OXALIPLATIN	NCIH23	-7.685
ERLOTINIB	PD325901	NCIH23	-3.2825
ERLOTINIB	SN-38	NCIH23	15.06
ERLOTINIB	SORAFENIB	NCIH23	-2.6425
ERLOTINIB	TOPOTECAN	NCIH23	13.1325
ETOPOSIDE	ABT-888	NCIH23	1.125
ETOPOSIDE	AZD1775	NCIH23	-22.3725
ETOPOSIDE	BEZ-235	NCIH23	-3.3575
ETOPOSIDE	BORTEZOMIB	NCIH23	0.5925
ETOPOSIDE	DASATINIB	NCIH23	-25.8825
ETOPOSIDE	DINACICLIB	NCIH23	-1.735
ETOPOSIDE	ERLOTINIB	NCIH23	-22.825
ETOPOSIDE	GELDANAMYCIN	NCIH23	-1.305
ETOPOSIDE	LAPATINIB	NCIH23	-21.067500000000003
ETOPOSIDE	MK-2206	NCIH23	-24.1375
ETOPOSIDE	MK-4827	NCIH23	-25.5925
ETOPOSIDE	MK-5108	NCIH23	3.49
ETOPOSIDE	MK-8669	NCIH23	-22.9925
ETOPOSIDE	MK-8776	NCIH23	2.1275
ETOPOSIDE	PD325901	NCIH23	-2.5649999999999995
ETOPOSIDE	SORAFENIB	NCIH23	-24.5225
ETOPOSIDE	SUNITINIB	NCIH23	-25.725
ETOPOSIDE	TEMOZOLOMIDE	NCIH23	1.29
ETOPOSIDE	ZOLINZA	NCIH23	4.2775
GELDANAMYCIN	BEZ-235	NCIH23	-1.1325
GELDANAMYCIN	DINACICLIB	NCIH23	0.015
GELDANAMYCIN	MK-8776	NCIH23	-1.5625
GELDANAMYCIN	OXALIPLATIN	NCIH23	-2.3375
GELDANAMYCIN	SN-38	NCIH23	1.1725
GELDANAMYCIN	SORAFENIB	NCIH23	2.41
GELDANAMYCIN	TOPOTECAN	NCIH23	-0.9175
GEMCITABINE	ABT-888	NCIH23	4.5325
GEMCITABINE	AZD1775	NCIH23	3.62875
GEMCITABINE	BEZ-235	NCIH23	-0.485
GEMCITABINE	BORTEZOMIB	NCIH23	0.955
GEMCITABINE	DASATINIB	NCIH23	3.245
GEMCITABINE	DINACICLIB	NCIH23	-0.99
GEMCITABINE	ERLOTINIB	NCIH23	3.0575
GEMCITABINE	GELDANAMYCIN	NCIH23	-4.665
GEMCITABINE	LAPATINIB	NCIH23	3.635
GEMCITABINE	MK-2206	NCIH23	2.9
GEMCITABINE	MK-4827	NCIH23	2.475
GEMCITABINE	MK-5108	NCIH23	0.9175
GEMCITABINE	MK-8669	NCIH23	2.41
GEMCITABINE	MK-8776	NCIH23	3.65375
GEMCITABINE	PD325901	NCIH23	2.41
GEMCITABINE	SORAFENIB	NCIH23	-0.4425
GEMCITABINE	SUNITINIB	NCIH23	1.7025
GEMCITABINE	TEMOZOLOMIDE	NCIH23	2.385
L778123	ABT-888	NCIH23	1.9375
L778123	AZD1775	NCIH23	0.4037500000000003
L778123	BEZ-235	NCIH23	0.0275
L778123	BORTEZOMIB	NCIH23	-2.7025
L778123	DASATINIB	NCIH23	-20.4
L778123	DINACICLIB	NCIH23	-1.9725
L778123	ERLOTINIB	NCIH23	-2.1025
L778123	ETOPOSIDE	NCIH23	-1.7000000000000002
L778123	GELDANAMYCIN	NCIH23	-0.2724999999999999
L778123	GEMCITABINE	NCIH23	1.9475
L778123	LAPATINIB	NCIH23	6.3975
L778123	MK-2206	NCIH23	-0.8425
L778123	MK-4827	NCIH23	-9.885
L778123	MK-5108	NCIH23	-7.13
L778123	MK-8669	NCIH23	0.3000000000000002
L778123	MK-8776	NCIH23	-3.0225
L778123	OXALIPLATIN	NCIH23	-3.245
L778123	PD325901	NCIH23	-4.9825
L778123	SN-38	NCIH23	1.7324999999999997
L778123	SORAFENIB	NCIH23	0.7149999999999999
L778123	SUNITINIB	NCIH23	0.73
L778123	TEMOZOLOMIDE	NCIH23	-4.65
L778123	TOPOTECAN	NCIH23	7.98
L778123	VINORELBINE	NCIH23	-23.1275
L778123	ZOLINZA	NCIH23	6.432499999999999
LAPATINIB	ABT-888	NCIH23	-2.42
LAPATINIB	BEZ-235	NCIH23	3.08
LAPATINIB	BORTEZOMIB	NCIH23	1.08
LAPATINIB	DASATINIB	NCIH23	-2.8025
LAPATINIB	DINACICLIB	NCIH23	4.015
LAPATINIB	ERLOTINIB	NCIH23	-4.96
LAPATINIB	GELDANAMYCIN	NCIH23	0.3725
LAPATINIB	MK-2206	NCIH23	-4.824999999999999
LAPATINIB	MK-4827	NCIH23	-6.0875
LAPATINIB	MK-5108	NCIH23	2.0
LAPATINIB	MK-8669	NCIH23	-4.37
LAPATINIB	MK-8776	NCIH23	3.7425000000000006
LAPATINIB	OXALIPLATIN	NCIH23	-4.59
LAPATINIB	PD325901	NCIH23	2.84
LAPATINIB	SN-38	NCIH23	18.02
LAPATINIB	SORAFENIB	NCIH23	1.8075
LAPATINIB	TOPOTECAN	NCIH23	13.192500000000004
METFORMIN	ABT-888	NCIH23	-1.1102230246251563e-16
METFORMIN	AZD1775	NCIH23	3.7225
METFORMIN	BEZ-235	NCIH23	0.67
METFORMIN	BORTEZOMIB	NCIH23	-1.36
METFORMIN	DASATINIB	NCIH23	-8.625
METFORMIN	DINACICLIB	NCIH23	2.1025
METFORMIN	ERLOTINIB	NCIH23	-7.327500000000001
METFORMIN	GELDANAMYCIN	NCIH23	-1.0074999999999998
METFORMIN	L778123	NCIH23	-3.6925
METFORMIN	LAPATINIB	NCIH23	-4.8825
METFORMIN	MK-2206	NCIH23	-5.522500000000001
METFORMIN	MK-4827	NCIH23	-5.51
METFORMIN	MK-5108	NCIH23	0.66
METFORMIN	MK-8669	NCIH23	-3.92
METFORMIN	MK-8776	NCIH23	3.395
METFORMIN	PD325901	NCIH23	-8.459999999999999
METFORMIN	SORAFENIB	NCIH23	-0.0875
METFORMIN	SUNITINIB	NCIH23	2.0575
METFORMIN	TEMOZOLOMIDE	NCIH23	-7.2575
METFORMIN	ZOLINZA	NCIH23	-0.9925
METHOTREXATE	ABT-888	NCIH23	7.4175
METHOTREXATE	AZD1775	NCIH23	4.8425
METHOTREXATE	BEZ-235	NCIH23	0.4725
METHOTREXATE	BORTEZOMIB	NCIH23	2.2725
METHOTREXATE	DASATINIB	NCIH23	0.885
METHOTREXATE	DINACICLIB	NCIH23	9.55
METHOTREXATE	ERLOTINIB	NCIH23	8.43
METHOTREXATE	GELDANAMYCIN	NCIH23	-0.3174999999999999
METHOTREXATE	L778123	NCIH23	2.475
METHOTREXATE	LAPATINIB	NCIH23	6.6475
METHOTREXATE	MK-2206	NCIH23	7.225
METHOTREXATE	MK-4827	NCIH23	2.9375
METHOTREXATE	MK-5108	NCIH23	3.44
METHOTREXATE	MK-8669	NCIH23	3.275
METHOTREXATE	MK-8776	NCIH23	5.095000000000001
METHOTREXATE	PD325901	NCIH23	5.522499999999999
METHOTREXATE	SORAFENIB	NCIH23	7.44
METHOTREXATE	SUNITINIB	NCIH23	3.975
METHOTREXATE	TEMOZOLOMIDE	NCIH23	4.175
METHOTREXATE	ZOLINZA	NCIH23	2.1225
MITOMYCINE	ABT-888	NCIH23	5.380000000000001
MITOMYCINE	AZD1775	NCIH23	6.574999999999999
MITOMYCINE	BEZ-235	NCIH23	2.4675
MITOMYCINE	BORTEZOMIB	NCIH23	1.235
MITOMYCINE	DASATINIB	NCIH23	4.5175
MITOMYCINE	DINACICLIB	NCIH23	2.0775
MITOMYCINE	ERLOTINIB	NCIH23	-10.475
MITOMYCINE	GELDANAMYCIN	NCIH23	-0.6875
MITOMYCINE	L778123	NCIH23	-8.505
MITOMYCINE	LAPATINIB	NCIH23	10.2625
MITOMYCINE	MK-2206	NCIH23	4.385
MITOMYCINE	MK-4827	NCIH23	4.82
MITOMYCINE	MK-5108	NCIH23	1.9425
MITOMYCINE	MK-8669	NCIH23	0.4449999999999999
MITOMYCINE	MK-8776	NCIH23	1.5637500000000006
MITOMYCINE	PD325901	NCIH23	4.81
MITOMYCINE	SORAFENIB	NCIH23	-14.212500000000002
MITOMYCINE	SUNITINIB	NCIH23	1.5225
MITOMYCINE	TEMOZOLOMIDE	NCIH23	4.5425
MITOMYCINE	ZOLINZA	NCIH23	6.9325
MK-2206	ABT-888	NCIH23	-4.905
MK-2206	BEZ-235	NCIH23	6.9725
MK-2206	BORTEZOMIB	NCIH23	-1.015
MK-2206	DASATINIB	NCIH23	4.48
MK-2206	DINACICLIB	NCIH23	-1.6275000000000002
MK-2206	ERLOTINIB	NCIH23	-1.68875
MK-2206	GELDANAMYCIN	NCIH23	-1.065
MK-2206	MK-8669	NCIH23	-3.53
MK-2206	MK-8776	NCIH23	1.4
MK-2206	OXALIPLATIN	NCIH23	-7.1525
MK-2206	PD325901	NCIH23	0.5449999999999999
MK-2206	SN-38	NCIH23	-2.4925
MK-2206	SORAFENIB	NCIH23	0.2125
MK-2206	TOPOTECAN	NCIH23	-2.12
MK-4541	5-FU	NCIH23	-5.0200000000000005
MK-4541	ABT-888	NCIH23	-2.3
MK-4541	AZD1775	NCIH23	-2.3925
MK-4541	BEZ-235	NCIH23	0.2499999999999999
MK-4541	BORTEZOMIB	NCIH23	-1.0499999999999998
MK-4541	CARBOPLATIN	NCIH23	-0.2075
MK-4541	CYCLOPHOSPHAMIDE	NCIH23	-2.28
MK-4541	DASATINIB	NCIH23	-7.3775
MK-4541	DEXAMETHASONE	NCIH23	-2.72
MK-4541	DINACICLIB	NCIH23	2.43
MK-4541	DOXORUBICIN	NCIH23	1.96
MK-4541	ERLOTINIB	NCIH23	-10.5025
MK-4541	ETOPOSIDE	NCIH23	2.91
MK-4541	GELDANAMYCIN	NCIH23	0.0575
MK-4541	GEMCITABINE	NCIH23	3.3549999999999995
MK-4541	L778123	NCIH23	-2.725
MK-4541	LAPATINIB	NCIH23	-5.64
MK-4541	METFORMIN	NCIH23	-4.7525
MK-4541	METHOTREXATE	NCIH23	3.65
MK-4541	MITOMYCINE	NCIH23	3.075
MK-4541	MK-2206	NCIH23	-7.050000000000001
MK-4541	MK-4827	NCIH23	-7.375
MK-4541	MK-5108	NCIH23	-3.6025
MK-4541	MK-8669	NCIH23	-4.7475000000000005
MK-4541	MK-8776	NCIH23	2.2275
MK-4541	MRK-003	NCIH23	1.4825
MK-4541	OXALIPLATIN	NCIH23	-5.3375
MK-4541	PACLITAXEL	NCIH23	-0.8725
MK-4541	PD325901	NCIH23	-5.4375
MK-4541	SN-38	NCIH23	-7.279999999999999
MK-4541	SORAFENIB	NCIH23	-1.9
MK-4541	SUNITINIB	NCIH23	0.9675
MK-4541	TEMOZOLOMIDE	NCIH23	-9.4675
MK-4541	TOPOTECAN	NCIH23	-2.62
MK-4541	VINBLASTINE	NCIH23	-4.859999999999999
MK-4541	VINORELBINE	NCIH23	-1.5125
MK-4541	ZOLINZA	NCIH23	-2.2675
MK-4827	ABT-888	NCIH23	-7.067500000000001
MK-4827	BEZ-235	NCIH23	-3.3950000000000005
MK-4827	BORTEZOMIB	NCIH23	-1.205
MK-4827	DASATINIB	NCIH23	-6.3725
MK-4827	DINACICLIB	NCIH23	-3.27
MK-4827	ERLOTINIB	NCIH23	-8.0325
MK-4827	GELDANAMYCIN	NCIH23	-1.8425
MK-4827	MK-2206	NCIH23	0.5675
MK-4827	MK-8669	NCIH23	-3.7400000000000007
MK-4827	MK-8776	NCIH23	-3.20875
MK-4827	OXALIPLATIN	NCIH23	-4.947500000000001
MK-4827	PD325901	NCIH23	-10.3825
MK-4827	SN-38	NCIH23	3.29875
MK-4827	SORAFENIB	NCIH23	-3.4575
MK-4827	TOPOTECAN	NCIH23	8.765
MK-5108	ABT-888	NCIH23	1.15
MK-5108	BEZ-235	NCIH23	-1.95
MK-5108	BORTEZOMIB	NCIH23	0.6425000000000001
MK-5108	DASATINIB	NCIH23	-4.02
MK-5108	DINACICLIB	NCIH23	-2.045
MK-5108	ERLOTINIB	NCIH23	-1.0825000000000002
MK-5108	GELDANAMYCIN	NCIH23	-0.1399999999999999
MK-5108	MK-2206	NCIH23	-1.6575
MK-5108	MK-4827	NCIH23	1.915
MK-5108	MK-8669	NCIH23	-2.715
MK-5108	MK-8776	NCIH23	0.26
MK-5108	OXALIPLATIN	NCIH23	1.0025
MK-5108	PD325901	NCIH23	-0.0925
MK-5108	SN-38	NCIH23	2.425
MK-5108	SORAFENIB	NCIH23	2.09
MK-5108	TOPOTECAN	NCIH23	-0.6649999999999999
MK-8669	BEZ-235	NCIH23	11.9375
MK-8669	DINACICLIB	NCIH23	-0.305
MK-8669	GELDANAMYCIN	NCIH23	-0.4649999999999998
MK-8669	MK-8776	NCIH23	4.73
MK-8669	OXALIPLATIN	NCIH23	-9.3825
MK-8669	SN-38	NCIH23	-6.2375
MK-8669	SORAFENIB	NCIH23	2.165
MK-8669	TOPOTECAN	NCIH23	-5.8825
MRK-003	5-FU	NCIH23	0.0749999999999999
MRK-003	ABT-888	NCIH23	-1.2325000000000002
MRK-003	AZD1775	NCIH23	6.835
MRK-003	BEZ-235	NCIH23	6.9925
MRK-003	BORTEZOMIB	NCIH23	-0.3775
MRK-003	CARBOPLATIN	NCIH23	3.25
MRK-003	CYCLOPHOSPHAMIDE	NCIH23	1.05
MRK-003	DASATINIB	NCIH23	8.675
MRK-003	DEXAMETHASONE	NCIH23	0.3849999999999999
MRK-003	DINACICLIB	NCIH23	3.0900000000000003
MRK-003	DOXORUBICIN	NCIH23	5.205
MRK-003	ERLOTINIB	NCIH23	2.5025
MRK-003	ETOPOSIDE	NCIH23	-25.992500000000003
MRK-003	GELDANAMYCIN	NCIH23	1.935
MRK-003	GEMCITABINE	NCIH23	4.0925
MRK-003	L778123	NCIH23	0.7749999999999999
MRK-003	LAPATINIB	NCIH23	-2.6987500000000004
MRK-003	METFORMIN	NCIH23	1.7049999999999998
MRK-003	METHOTREXATE	NCIH23	6.855
MRK-003	MITOMYCINE	NCIH23	4.16
MRK-003	MK-2206	NCIH23	3.2775
MRK-003	MK-4827	NCIH23	9.745
MRK-003	MK-5108	NCIH23	1.125
MRK-003	MK-8669	NCIH23	0.5125000000000001
MRK-003	MK-8776	NCIH23	5.425
MRK-003	OXALIPLATIN	NCIH23	-2.7975
MRK-003	PACLITAXEL	NCIH23	6.01
MRK-003	PD325901	NCIH23	-4.3375
MRK-003	SN-38	NCIH23	8.745000000000001
MRK-003	SORAFENIB	NCIH23	6.6225
MRK-003	SUNITINIB	NCIH23	2.7425
MRK-003	TEMOZOLOMIDE	NCIH23	-2.625
MRK-003	TOPOTECAN	NCIH23	12.6575
MRK-003	VINBLASTINE	NCIH23	6.97625
MRK-003	VINORELBINE	NCIH23	1.955
MRK-003	ZOLINZA	NCIH23	0.2675
OXALIPLATIN	DINACICLIB	NCIH23	-2.83
OXALIPLATIN	MK-8776	NCIH23	2.2675
OXALIPLATIN	SORAFENIB	NCIH23	-6.9125
PACLITAXEL	ABT-888	NCIH23	-0.6
PACLITAXEL	AZD1775	NCIH23	3.65
PACLITAXEL	BEZ-235	NCIH23	-2.8975
PACLITAXEL	BORTEZOMIB	NCIH23	-0.7925
PACLITAXEL	DASATINIB	NCIH23	-3.85
PACLITAXEL	DINACICLIB	NCIH23	-0.8399999999999999
PACLITAXEL	ERLOTINIB	NCIH23	-3.3025
PACLITAXEL	GELDANAMYCIN	NCIH23	-1.4025
PACLITAXEL	L778123	NCIH23	-0.4650000000000001
PACLITAXEL	LAPATINIB	NCIH23	0.59
PACLITAXEL	MK-2206	NCIH23	0.5425000000000001
PACLITAXEL	MK-4827	NCIH23	-2.6425
PACLITAXEL	MK-5108	NCIH23	0.6225
PACLITAXEL	MK-8669	NCIH23	-1.86
PACLITAXEL	MK-8776	NCIH23	-1.4325
PACLITAXEL	PD325901	NCIH23	-3.4025
PACLITAXEL	SORAFENIB	NCIH23	-0.0974999999999999
PACLITAXEL	SUNITINIB	NCIH23	0.77
PACLITAXEL	TEMOZOLOMIDE	NCIH23	-2.59
PACLITAXEL	ZOLINZA	NCIH23	-0.1275
PD325901	ABT-888	NCIH23	-4.3625
PD325901	BEZ-235	NCIH23	0.4900000000000001
PD325901	BORTEZOMIB	NCIH23	-3.66
PD325901	DASATINIB	NCIH23	9.52
PD325901	DINACICLIB	NCIH23	-1.0825
PD325901	GELDANAMYCIN	NCIH23	-1.2825000000000002
PD325901	MK-8669	NCIH23	4.57
PD325901	MK-8776	NCIH23	-2.5725
PD325901	OXALIPLATIN	NCIH23	-9.75
PD325901	SN-38	NCIH23	-7.0525
PD325901	SORAFENIB	NCIH23	7.525
PD325901	TOPOTECAN	NCIH23	2.7350000000000003
SN-38	DINACICLIB	NCIH23	-4.135
SN-38	MK-8776	NCIH23	0.44
SN-38	SORAFENIB	NCIH23	6.657500000000001
SORAFENIB	DINACICLIB	NCIH23	2.6175
SORAFENIB	MK-8776	NCIH23	-1.785
SUNITINIB	ABT-888	NCIH23	3.585
SUNITINIB	AZD1775	NCIH23	0.925
SUNITINIB	BEZ-235	NCIH23	6.9875
SUNITINIB	BORTEZOMIB	NCIH23	1.1975
SUNITINIB	DASATINIB	NCIH23	10.78
SUNITINIB	DINACICLIB	NCIH23	8.0975
SUNITINIB	ERLOTINIB	NCIH23	5.7925
SUNITINIB	GELDANAMYCIN	NCIH23	1.7125
SUNITINIB	LAPATINIB	NCIH23	2.6425
SUNITINIB	MK-2206	NCIH23	-0.6987500000000004
SUNITINIB	MK-4827	NCIH23	-4.9225
SUNITINIB	MK-5108	NCIH23	-3.4475
SUNITINIB	MK-8669	NCIH23	15.7825
SUNITINIB	MK-8776	NCIH23	-0.6575
SUNITINIB	OXALIPLATIN	NCIH23	-3.7325
SUNITINIB	PD325901	NCIH23	3.8675
SUNITINIB	SN-38	NCIH23	7.8725
SUNITINIB	SORAFENIB	NCIH23	2.3925
SUNITINIB	TEMOZOLOMIDE	NCIH23	0.1775000000000001
SUNITINIB	TOPOTECAN	NCIH23	2.1875
TEMOZOLOMIDE	ABT-888	NCIH23	-0.2599999999999995
TEMOZOLOMIDE	AZD1775	NCIH23	5.4
TEMOZOLOMIDE	BEZ-235	NCIH23	-1.1149999999999998
TEMOZOLOMIDE	BORTEZOMIB	NCIH23	-3.14
TEMOZOLOMIDE	DASATINIB	NCIH23	-7.742499999999999
TEMOZOLOMIDE	DINACICLIB	NCIH23	-2.7725
TEMOZOLOMIDE	ERLOTINIB	NCIH23	-2.7525
TEMOZOLOMIDE	GELDANAMYCIN	NCIH23	-7.694999999999999
TEMOZOLOMIDE	LAPATINIB	NCIH23	-0.505
TEMOZOLOMIDE	MK-2206	NCIH23	-5.89
TEMOZOLOMIDE	MK-4827	NCIH23	8.6325
TEMOZOLOMIDE	MK-5108	NCIH23	0.7949999999999999
TEMOZOLOMIDE	MK-8669	NCIH23	-2.9875000000000003
TEMOZOLOMIDE	MK-8776	NCIH23	-14.445
TEMOZOLOMIDE	OXALIPLATIN	NCIH23	-8.915
TEMOZOLOMIDE	PD325901	NCIH23	-12.0325
TEMOZOLOMIDE	SN-38	NCIH23	-9.26
TEMOZOLOMIDE	SORAFENIB	NCIH23	-2.045
TEMOZOLOMIDE	TOPOTECAN	NCIH23	-0.5825
TOPOTECAN	BEZ-235	NCIH23	2.7225
TOPOTECAN	DINACICLIB	NCIH23	-3.7625
TOPOTECAN	MK-8776	NCIH23	-2.4425
TOPOTECAN	SORAFENIB	NCIH23	6.24
VINBLASTINE	ABT-888	NCIH23	-4.545
VINBLASTINE	AZD1775	NCIH23	0.4025000000000001
VINBLASTINE	BEZ-235	NCIH23	1.2075
VINBLASTINE	BORTEZOMIB	NCIH23	-0.4475
VINBLASTINE	DASATINIB	NCIH23	-3.0875000000000004
VINBLASTINE	DINACICLIB	NCIH23	-1.6650000000000005
VINBLASTINE	ERLOTINIB	NCIH23	4.785
VINBLASTINE	GELDANAMYCIN	NCIH23	0.455
VINBLASTINE	L778123	NCIH23	9.5025
VINBLASTINE	LAPATINIB	NCIH23	1.3024999999999998
VINBLASTINE	MK-2206	NCIH23	-3.3975
VINBLASTINE	MK-4827	NCIH23	-6.295
VINBLASTINE	MK-5108	NCIH23	1.9375
VINBLASTINE	MK-8669	NCIH23	-4.6175
VINBLASTINE	MK-8776	NCIH23	-1.2699999999999998
VINBLASTINE	PD325901	NCIH23	-3.1
VINBLASTINE	SORAFENIB	NCIH23	4.93
VINBLASTINE	SUNITINIB	NCIH23	-1.0225
VINBLASTINE	TEMOZOLOMIDE	NCIH23	-9.0
VINBLASTINE	ZOLINZA	NCIH23	-0.59
VINORELBINE	ABT-888	NCIH23	-20.8725
VINORELBINE	AZD1775	NCIH23	0.675
VINORELBINE	BEZ-235	NCIH23	-23.437500000000004
VINORELBINE	BORTEZOMIB	NCIH23	-21.58
VINORELBINE	DASATINIB	NCIH23	-2.3625
VINORELBINE	DINACICLIB	NCIH23	-0.185
VINORELBINE	ERLOTINIB	NCIH23	-1.7875
VINORELBINE	GELDANAMYCIN	NCIH23	-25.12
VINORELBINE	LAPATINIB	NCIH23	1.0675
VINORELBINE	MK-2206	NCIH23	-1.8225
VINORELBINE	MK-4827	NCIH23	-5.81
VINORELBINE	MK-5108	NCIH23	-2.6850000000000005
VINORELBINE	MK-8669	NCIH23	-4.4325
VINORELBINE	MK-8776	NCIH23	1.7775
VINORELBINE	PD325901	NCIH23	-22.880000000000003
VINORELBINE	SORAFENIB	NCIH23	-0.0725
VINORELBINE	SUNITINIB	NCIH23	3.355
VINORELBINE	TEMOZOLOMIDE	NCIH23	-2.695
VINORELBINE	ZOLINZA	NCIH23	-0.5399999999999999
ZOLINZA	ABT-888	NCIH23	0.24
ZOLINZA	AZD1775	NCIH23	7.5975
ZOLINZA	BEZ-235	NCIH23	3.1
ZOLINZA	BORTEZOMIB	NCIH23	1.1025
ZOLINZA	DASATINIB	NCIH23	-1.8425
ZOLINZA	DINACICLIB	NCIH23	-1.565
ZOLINZA	ERLOTINIB	NCIH23	-2.39
ZOLINZA	GELDANAMYCIN	NCIH23	-4.015000000000001
ZOLINZA	GEMCITABINE	NCIH23	3.4400000000000004
ZOLINZA	LAPATINIB	NCIH23	-0.1925000000000001
ZOLINZA	MK-2206	NCIH23	-1.595
ZOLINZA	MK-4827	NCIH23	-1.9725
ZOLINZA	MK-5108	NCIH23	0.6
ZOLINZA	MK-8669	NCIH23	3.5649999999999995
ZOLINZA	MK-8776	NCIH23	8.6925
ZOLINZA	OXALIPLATIN	NCIH23	0.89
ZOLINZA	PD325901	NCIH23	-6.534999999999999
ZOLINZA	SN-38	NCIH23	0.0349999999999999
ZOLINZA	SORAFENIB	NCIH23	0.6375
ZOLINZA	SUNITINIB	NCIH23	3.3425
ZOLINZA	TEMOZOLOMIDE	NCIH23	-1.86
ZOLINZA	TOPOTECAN	NCIH23	-0.63
5-FU	ABT-888	NCIH460	-0.7625000000000002
5-FU	AZD1775	NCIH460	6.38
5-FU	BEZ-235	NCIH460	3.375
5-FU	BORTEZOMIB	NCIH460	1.3225
5-FU	DASATINIB	NCIH460	4.0675
5-FU	DINACICLIB	NCIH460	0.4075000000000002
5-FU	ERLOTINIB	NCIH460	2.1075
5-FU	GELDANAMYCIN	NCIH460	1.4825
5-FU	L778123	NCIH460	-4.827500000000001
5-FU	LAPATINIB	NCIH460	-2.065
5-FU	MK-2206	NCIH460	-0.2925
